"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","25295","","","","0"
"2003-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","24200","","","","0"
"2004-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","25138","","","","0"
"2004-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","25844","","","","0"
"2004-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","25889","","","","0"
"2004-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","26557","","","","0"
"2005-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","27051","","","","0"
"2005-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","27510","","","","0"
"2005-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","28326","","","","0"
"2005-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","28136","","","","0"
"2006-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","28440","","","","0"
"2006-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","29342","","","","0"
"2006-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","29710","","","","0"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","29465","","","","0"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","30036","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","31559","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","31056","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","31802","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","33433","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","33316","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","33079","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","29594","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","28191","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","29399","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","30606","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","31515","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","32086","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","32024","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","32795","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","34393","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","34714","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","35340","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","35332","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","36497","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","37456","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","36900","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","37049","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","37506","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","38288","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","38989","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","39789","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","40094","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","40764","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","41601","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","41901","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","41421","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","39987","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","41042","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","42020","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","42399","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","41832","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","42372","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","42441","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","43842","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","45590","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","46200","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","46581","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","47891","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","48819","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","49334","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","49614","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","49226","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","49200","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","49691","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","49275","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","49541","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","43241","","","","0"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","28311","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Transport","Dollars","81","millions","6","v62700495","1.1.1.46","41726","","","","0"
